num_wavefunction, num_operator, time
481, 81, 74060
491, 81, 76354
501, 81, 75552
511, 81, 75602
521, 81, 79373
531, 81, 77492
541, 81, 73897
551, 81, 71454
561, 81, 72031
571, 81, 78719
581, 81, 75645
591, 81, 76635
601, 81, 74850
611, 81, 72749
621, 81, 76713
631, 81, 79978
641, 81, 74386
651, 81, 76020
661, 81, 75829
671, 81, 71053
681, 81, 71571
691, 81, 75771
701, 81, 76861
711, 81, 75896
721, 81, 76658
731, 81, 75516
741, 81, 75512
751, 81, 78767
761, 81, 73936
771, 81, 78042
781, 81, 77881
791, 81, 76014
801, 81, 77471
811, 81, 77752
821, 81, 79738
831, 81, 76115
841, 81, 71900
851, 81, 79452
861, 81, 77773
871, 81, 77953
881, 81, 76149
891, 81, 75525
901, 81, 74504
911, 81, 75639
921, 81, 74943
931, 81, 77315
941, 81, 73883
951, 81, 79410
961, 81, 77796
971, 81, 72612
981, 81, 74173
991, 81, 78215
1, 91, 82510
11, 91, 75651
21, 91, 68616
31, 91, 70338
41, 91, 68666
51, 91, 69824
61, 91, 71354
71, 91, 74828
81, 91, 72163
91, 91, 66068
101, 91, 75750
111, 91, 69255
121, 91, 73297
131, 91, 70225
141, 91, 70435
151, 91, 79091
161, 91, 76433
171, 91, 80938
181, 91, 70710
191, 91, 76003
201, 91, 79794
211, 91, 74268
221, 91, 74533
231, 91, 75403
241, 91, 74653
251, 91, 75866
261, 91, 75556
271, 91, 80118
281, 91, 77940
291, 91, 80434
301, 91, 83426
311, 91, 77273
321, 91, 76612
331, 91, 77211
341, 91, 80037
351, 91, 74169
361, 91, 80896
371, 91, 80824
381, 91, 70208
391, 91, 79462
401, 91, 81981
411, 91, 79766
421, 91, 80418
431, 91, 78009
441, 91, 80712
451, 91, 79258
461, 91, 78637
471, 91, 85068
481, 91, 82629
491, 91, 81245
501, 91, 84901
511, 91, 79182
521, 91, 86055
531, 91, 83810
541, 91, 80508
551, 91, 78025
561, 91, 79784
571, 91, 80845
581, 91, 81909
591, 91, 88196
601, 91, 82707
611, 91, 79806
621, 91, 81564
631, 91, 81413
641, 91, 83245
651, 91, 80878
661, 91, 81349
671, 91, 87591
681, 91, 82827
691, 91, 82457
701, 91, 83079
711, 91, 81347
721, 91, 88146
731, 91, 86197
741, 91, 83526
751, 91, 83311
761, 91, 83444
771, 91, 85733
781, 91, 82564
791, 91, 87211
801, 91, 85099
811, 91, 83848
821, 91, 85530
831, 91, 82219
841, 91, 84873
851, 91, 84541
861, 91, 80291
871, 91, 86496
881, 91, 83977
891, 91, 83135
901, 91, 82302
911, 91, 86224
921, 91, 86065
931, 91, 83040
941, 91, 83081
951, 91, 86076
961, 91, 85362
971, 91, 84672
981, 91, 84729
991, 91, 89620
