num_wavefunction, num_operator, time
201, 81, 62505
211, 81, 61175
221, 81, 64591
231, 81, 66905
241, 81, 64591
251, 81, 62754
261, 81, 65320
271, 81, 67412
281, 81, 60498
291, 81, 64518
301, 81, 65092
311, 81, 61039
321, 81, 62206
331, 81, 65806
341, 81, 60823
351, 81, 64996
361, 81, 63567
371, 81, 62075
381, 81, 62287
391, 81, 65443
401, 81, 68987
411, 81, 65444
421, 81, 71558
431, 81, 69819
441, 81, 64934
451, 81, 68176
461, 81, 67218
471, 81, 68237
481, 81, 65754
491, 81, 66285
501, 81, 70286
511, 81, 67740
521, 81, 69284
531, 81, 67250
541, 81, 70709
551, 81, 69112
561, 81, 66939
571, 81, 69454
581, 81, 69094
591, 81, 71327
601, 81, 69370
611, 81, 67549
621, 81, 69286
631, 81, 66014
641, 81, 70156
651, 81, 75190
661, 81, 68222
671, 81, 68280
681, 81, 72998
691, 81, 78474
701, 81, 69559
711, 81, 69554
721, 81, 66415
731, 81, 73842
741, 81, 68567
751, 81, 73150
761, 81, 74692
771, 81, 68927
781, 81, 73828
791, 81, 68700
801, 81, 73359
811, 81, 74654
821, 81, 69430
831, 81, 70048
841, 81, 69317
851, 81, 73731
861, 81, 71932
871, 81, 73657
881, 81, 75408
891, 81, 72882
901, 81, 74451
911, 81, 75333
921, 81, 70553
931, 81, 70992
941, 81, 76055
951, 81, 74383
961, 81, 70257
971, 81, 76030
981, 81, 75485
991, 81, 74553
1, 91, 67505
11, 91, 69235
21, 91, 66570
31, 91, 70105
41, 91, 70686
51, 91, 71760
61, 91, 67977
71, 91, 71012
81, 91, 69221
91, 91, 68057
101, 91, 65511
111, 91, 71181
121, 91, 67309
131, 91, 64878
141, 91, 69390
151, 91, 70556
161, 91, 68281
171, 91, 68166
181, 91, 68641
191, 91, 64358
201, 91, 71513
211, 91, 72102
221, 91, 73400
231, 91, 74073
241, 91, 68120
251, 91, 72695
261, 91, 71649
271, 91, 74215
281, 91, 69076
291, 91, 75287
301, 91, 74149
311, 91, 73089
321, 91, 70645
331, 91, 68864
341, 91, 72155
351, 91, 74813
361, 91, 73962
371, 91, 70918
381, 91, 68769
391, 91, 65978
401, 91, 71818
411, 91, 68948
421, 91, 71544
431, 91, 68803
441, 91, 71269
451, 91, 71653
461, 91, 80962
471, 91, 70722
481, 91, 72792
491, 91, 77500
501, 91, 77213
511, 91, 76203
521, 91, 81657
531, 91, 82507
541, 91, 79675
551, 91, 79862
561, 91, 71969
571, 91, 76907
581, 91, 72158
591, 91, 81161
601, 91, 83447
611, 91, 81175
621, 91, 81642
631, 91, 79788
641, 91, 82708
651, 91, 75632
661, 91, 78101
671, 91, 78135
681, 91, 78649
691, 91, 76784
701, 91, 81388
711, 91, 75019
721, 91, 80798
731, 91, 79433
741, 91, 76319
751, 91, 81796
761, 91, 85216
771, 91, 82143
781, 91, 81711
791, 91, 85131
801, 91, 79812
811, 91, 81554
821, 91, 82371
831, 91, 78094
841, 91, 78436
851, 91, 79269
861, 91, 82746
871, 91, 78036
881, 91, 77818
891, 91, 73445
901, 91, 80998
911, 91, 82710
921, 91, 83170
931, 91, 81790
941, 91, 81348
951, 91, 80120
961, 91, 82582
971, 91, 80008
981, 91, 84599
991, 91, 83567
